,Unnamed: 0,Area Name,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS
290,39,Cochran County,Fourth Quarter,7.0,27.0,-49.1,623.0,1.6,Education and Health Services,48079.0
291,40,Coke County,Fourth Quarter,5.0,27.0,-3.6,398.0,2.1,Education and Health Services,48081.0
292,41,Coleman County,Fourth Quarter,23.0,409.0,8.2,553.0,-5.0,Education and Health Services,48083.0
293,42,Collin County,Fourth Quarter,4048.0,52619.0,5.7,1019.0,0.5,Education and Health Services,48085.0
294,43,Collingsworth County,Fourth Quarter,13.0,204.0,9.1,923.0,-9.1,Education and Health Services,48087.0
295,44,Colorado County,Fourth Quarter,52.0,836.0,6.9,757.0,-1.6,Education and Health Services,48089.0
296,45,Comal County,Fourth Quarter,401.0,6952.0,5.4,854.0,4.0,Education and Health Services,48091.0
297,46,Comanche County,Fourth Quarter,24.0,422.0,-0.9,777.0,2.0,Education and Health Services,48093.0
298,47,Concho County,Fourth Quarter,7.0,123.0,1.7,635.0,1.0,Education and Health Services,48095.0
299,48,Cooke County,Fourth Quarter,77.0,717.0,1.7,665.0,1.7,Education and Health Services,48097.0
300,49,Coryell County,Fourth Quarter,113.0,1231.0,-4.4,898.0,3.6,Education and Health Services,48099.0
301,50,Cottle County,Fourth Quarter,5.0,33.0,-21.4,669.0,18.2,Education and Health Services,48101.0
302,51,Crane County,Fourth Quarter,8.0,46.0,-62.6,815.0,26.6,Education and Health Services,48103.0
303,52,Crockett County,Fourth Quarter,6.0,,,,,Education and Health Services,48105.0
304,53,Crosby County,Fourth Quarter,8.0,161.0,-0.6,577.0,-4.8,Education and Health Services,48107.0
305,54,Culberson County,Fourth Quarter,2.0,,,,,Education and Health Services,48109.0
306,55,Dallam County,Fourth Quarter,15.0,81.0,-9.0,611.0,-1.3,Education and Health Services,48111.0
307,56,Dallas County,Fourth Quarter,9670.0,200206.0,1.5,1204.0,4.6,Education and Health Services,48113.0
308,57,Dawson County,Fourth Quarter,16.0,214.0,-8.5,372.0,13.1,Education and Health Services,48115.0
309,58,Deaf Smith County,Fourth Quarter,18.0,265.0,-1.5,589.0,-2.3,Education and Health Services,48117.0
310,59,Delta County,Fourth Quarter,11.0,555.0,-24.9,256.0,12.8,Education and Health Services,48119.0
311,60,Denton County,Fourth Quarter,2109.0,30805.0,4.5,920.0,0.0,Education and Health Services,48121.0
312,61,DeWitt County,Fourth Quarter,37.0,401.0,-10.9,728.0,0.6,Education and Health Services,48123.0
313,62,Dickens County,Fourth Quarter,3.0,14.0,,213.0,,Education and Health Services,48125.0
314,63,Dimmit County,Fourth Quarter,32.0,636.0,8.0,1315.0,10.5,Education and Health Services,48127.0
315,64,Donley County,Fourth Quarter,7.0,43.0,-6.5,425.0,-0.5,Education and Health Services,48129.0
316,65,Duval County,Fourth Quarter,18.0,746.0,1.5,308.0,-12.0,Education and Health Services,48131.0
317,66,Eastland County,Fourth Quarter,46.0,789.0,-0.9,515.0,10.5,Education and Health Services,48133.0
318,67,Ector County,Fourth Quarter,309.0,5348.0,0.0,937.0,0.5,Education and Health Services,48135.0
319,68,Edwards County,Fourth Quarter,4.0,43.0,65.4,380.0,102.1,Education and Health Services,48137.0
320,69,Ellis County,Fourth Quarter,302.0,5018.0,5.8,855.0,4.8,Education and Health Services,48139.0
321,70,El Paso County,Fourth Quarter,1886.0,44723.0,4.4,734.0,0.1,Education and Health Services,48141.0
322,71,Erath County,Fourth Quarter,106.0,1724.0,-9.5,795.0,8.6,Education and Health Services,48143.0
323,72,Falls County,Fourth Quarter,34.0,430.0,7.5,634.0,-2.9,Education and Health Services,48145.0
324,73,Fannin County,Fourth Quarter,52.0,909.0,-0.9,734.0,5.2,Education and Health Services,48147.0
325,74,Fayette County,Fourth Quarter,72.0,782.0,-25.2,710.0,-5.0,Education and Health Services,48149.0
326,75,Fisher County,Fourth Quarter,9.0,57.0,7.5,426.0,-3.4,Education and Health Services,48151.0
327,76,Floyd County,Fourth Quarter,14.0,73.0,-13.1,645.0,4.4,Education and Health Services,48153.0
328,77,Foard County,Fourth Quarter,9.0,65.0,6.6,430.0,-10.8,Education and Health Services,48155.0
329,78,Fort Bend County,Fourth Quarter,2232.0,28712.0,4.7,815.0,4.1,Education and Health Services,48157.0
330,79,Franklin County,Fourth Quarter,27.0,526.0,1.0,1142.0,-5.0,Education and Health Services,48159.0
331,80,Freestone County,Fourth Quarter,31.0,597.0,12.6,643.0,2.1,Education and Health Services,48161.0
332,81,Frio County,Fourth Quarter,30.0,554.0,-5.8,508.0,0.4,Education and Health Services,48163.0
333,82,Gaines County,Fourth Quarter,21.0,142.0,-7.8,665.0,2.9,Education and Health Services,48165.0
334,83,Galveston County,Fourth Quarter,730.0,10953.0,-2.3,712.0,0.7,Education and Health Services,48167.0
335,84,Garza County,Fourth Quarter,12.0,111.0,13.3,669.0,6.4,Education and Health Services,48169.0
336,85,Gillespie County,Fourth Quarter,99.0,1763.0,2.1,1043.0,1.1,Education and Health Services,48171.0
337,86,Goliad County,Fourth Quarter,10.0,152.0,20.6,494.0,0.8,Education and Health Services,48175.0
338,87,Gonzales County,Fourth Quarter,27.0,464.0,3.1,677.0,5.8,Education and Health Services,48177.0
339,88,Gray County,Fourth Quarter,44.0,785.0,-5.9,822.0,0.4,Education and Health Services,48179.0
340,89,Grayson County,Fourth Quarter,680.0,9817.0,2.1,944.0,5.6,Education and Health Services,48181.0
341,90,Gregg County,Fourth Quarter,577.0,12267.0,-4.1,908.0,14.6,Education and Health Services,48183.0
342,91,Grimes County,Fourth Quarter,30.0,266.0,-4.0,815.0,2.4,Education and Health Services,48185.0
343,92,Guadalupe County,Fourth Quarter,225.0,3573.0,6.5,876.0,11.2,Education and Health Services,48187.0
344,93,Hale County,Fourth Quarter,86.0,1714.0,-4.5,743.0,7.2,Education and Health Services,48189.0
345,94,Hall County,Fourth Quarter,8.0,99.0,-2.0,388.0,-1.0,Education and Health Services,48191.0
346,95,Hamilton County,Fourth Quarter,19.0,279.0,1.1,734.0,10.9,Education and Health Services,48193.0
347,96,Hansford County,Fourth Quarter,4.0,23.0,-28.1,587.0,17.2,Education and Health Services,48195.0
348,97,Hardeman County,Fourth Quarter,12.0,67.0,-1.5,391.0,-34.1,Education and Health Services,48197.0
349,98,Hardin County,Fourth Quarter,76.0,1980.0,-9.0,883.0,13.5,Education and Health Services,48199.0
350,99,Harris County,Fourth Quarter,16216.0,292950.0,0.3,1094.0,1.3,Education and Health Services,48201.0
351,100,Harrison County,Fourth Quarter,135.0,2374.0,-7.7,808.0,11.3,Education and Health Services,48203.0
352,101,Hartley County,Fourth Quarter,10.0,156.0,75.3,788.0,-19.5,Education and Health Services,48205.0
353,102,Haskell County,Fourth Quarter,14.0,117.0,0.0,770.0,17.6,Education and Health Services,48207.0
354,103,Hays County,Fourth Quarter,507.0,7776.0,3.8,815.0,-1.7,Education and Health Services,48209.0
355,104,Hemphill County,Fourth Quarter,7.0,31.0,-3.1,571.0,6.9,Education and Health Services,48211.0
356,105,Henderson County,Fourth Quarter,206.0,2378.0,-2.3,853.0,3.9,Education and Health Services,48213.0
357,106,Hidalgo County,Fourth Quarter,2255.0,71641.0,4.4,561.0,-1.2,Education and Health Services,48215.0
358,107,Hill County,Fourth Quarter,48.0,1008.0,1.7,1465.0,3.8,Education and Health Services,48217.0
359,108,Hockley County,Fourth Quarter,37.0,623.0,0.3,676.0,-4.4,Education and Health Services,48219.0
360,109,Hood County,Fourth Quarter,154.0,2388.0,0.9,845.0,4.3,Education and Health Services,48221.0
361,110,Hopkins County,Fourth Quarter,96.0,1380.0,23.7,755.0,26.3,Education and Health Services,48223.0
362,111,Houston County,Fourth Quarter,73.0,642.0,-21.5,575.0,-16.2,Education and Health Services,48225.0
363,112,Howard County,Fourth Quarter,66.0,1556.0,-4.2,922.0,0.3,Education and Health Services,48227.0
364,113,Hudspeth County,Fourth Quarter,3.0,,,,,Education and Health Services,48229.0
365,114,Hunt County,Fourth Quarter,181.0,3331.0,4.4,748.0,13.3,Education and Health Services,48231.0
366,115,Hutchinson County,Fourth Quarter,44.0,573.0,14.1,810.0,1.1,Education and Health Services,48233.0
367,116,Irion County,Fourth Quarter,4.0,29.0,,646.0,,Education and Health Services,48235.0
368,117,Jack County,Fourth Quarter,13.0,92.0,-1.1,458.0,-7.1,Education and Health Services,48237.0
369,118,Jackson County,Fourth Quarter,25.0,291.0,-3.3,535.0,-0.6,Education and Health Services,48239.0
370,119,Jasper County,Fourth Quarter,75.0,1758.0,-3.0,539.0,8.0,Education and Health Services,48241.0
371,120,Jeff Davis County,Fourth Quarter,5.0,71.0,-4.1,812.0,14.7,Education and Health Services,48243.0
372,121,Jefferson County,Fourth Quarter,942.0,16925.0,-7.4,894.0,3.1,Education and Health Services,48245.0
373,122,Jim Hogg County,Fourth Quarter,11.0,503.0,9.1,317.0,2.6,Education and Health Services,48247.0
374,123,Jim Wells County,Fourth Quarter,106.0,3660.0,-15.8,523.0,23.9,Education and Health Services,48249.0
375,124,Johnson County,Fourth Quarter,376.0,5459.0,1.9,722.0,1.8,Education and Health Services,48251.0
376,125,Jones County,Fourth Quarter,21.0,437.0,6.3,625.0,5.4,Education and Health Services,48253.0
377,126,Karnes County,Fourth Quarter,20.0,252.0,6.3,626.0,4.9,Education and Health Services,48255.0
378,127,Kaufman County,Fourth Quarter,206.0,3035.0,4.2,745.0,6.6,Education and Health Services,48257.0
379,128,Kendall County,Fourth Quarter,161.0,1955.0,15.0,790.0,3.3,Education and Health Services,48259.0
380,129,Kenedy County,Fourth Quarter,1.0,,,,,Education and Health Services,48261.0
381,130,Kent County,Fourth Quarter,4.0,18.0,12.5,1464.0,-1.5,Education and Health Services,48263.0
382,131,Kerr County,Fourth Quarter,190.0,3686.0,2.4,920.0,1.2,Education and Health Services,48265.0
383,132,Kimble County,Fourth Quarter,9.0,155.0,0.6,580.0,4.3,Education and Health Services,48267.0
384,133,King County,Fourth Quarter,1.0,,,,,Education and Health Services,48269.0
385,134,Kinney County,Fourth Quarter,5.0,15.0,-6.3,669.0,12.1,Education and Health Services,48271.0
386,135,Kleberg County,Fourth Quarter,85.0,1499.0,-19.0,813.0,24.7,Education and Health Services,48273.0
387,136,Knox County,Fourth Quarter,6.0,62.0,8.8,449.0,28.7,Education and Health Services,48275.0
388,137,Lamar County,Fourth Quarter,180.0,3586.0,-0.4,770.0,6.4,Education and Health Services,48277.0
389,138,Lamb County,Fourth Quarter,21.0,247.0,-5.7,569.0,-2.9,Education and Health Services,48279.0
390,139,Lampasas County,Fourth Quarter,27.0,392.0,-6.2,741.0,2.6,Education and Health Services,48281.0
391,140,La Salle County,Fourth Quarter,8.0,122.0,3.4,610.0,1.8,Education and Health Services,48283.0
392,141,Lavaca County,Fourth Quarter,39.0,781.0,-14.9,673.0,-0.4,Education and Health Services,48285.0
393,142,Lee County,Fourth Quarter,35.0,373.0,-3.6,596.0,7.6,Education and Health Services,48287.0
394,143,Leon County,Fourth Quarter,24.0,129.0,19.4,578.0,-7.5,Education and Health Services,48289.0
395,144,Liberty County,Fourth Quarter,111.0,1822.0,0.7,745.0,19.2,Education and Health Services,48291.0
396,145,Limestone County,Fourth Quarter,25.0,925.0,-4.0,600.0,3.6,Education and Health Services,48293.0
397,146,Lipscomb County,Fourth Quarter,5.0,11.0,-8.3,361.0,-1.6,Education and Health Services,48295.0
398,147,Live Oak County,Fourth Quarter,11.0,108.0,-35.7,670.0,6.5,Education and Health Services,48297.0
399,148,Llano County,Fourth Quarter,38.0,395.0,5.6,916.0,8.7,Education and Health Services,48299.0
400,149,Lubbock County,Fourth Quarter,948.0,21777.0,-1.7,994.0,5.5,Education and Health Services,48303.0
401,150,Lynn County,Fourth Quarter,13.0,42.0,121.1,1026.0,83.2,Education and Health Services,48305.0
402,151,McCulloch County,Fourth Quarter,22.0,297.0,0.0,948.0,57.0,Education and Health Services,48307.0
403,152,McLennan County,Fourth Quarter,614.0,18216.0,1.0,979.0,1.5,Education and Health Services,48309.0
404,153,McMullen County,Fourth Quarter,2.0,,,,,Education and Health Services,48311.0
405,154,Madison County,Fourth Quarter,23.0,310.0,9.5,678.0,-2.9,Education and Health Services,48313.0
406,155,Marion County,Fourth Quarter,21.0,481.0,7.4,522.0,-2.2,Education and Health Services,48315.0
407,156,Martin County,Fourth Quarter,12.0,143.0,-8.9,514.0,-1.2,Education and Health Services,48317.0
408,157,Mason County,Fourth Quarter,7.0,90.0,-3.2,400.0,3.1,Education and Health Services,48319.0
409,158,Matagorda County,Fourth Quarter,69.0,984.0,2.6,734.0,0.5,Education and Health Services,48321.0
410,159,Maverick County,Fourth Quarter,121.0,3919.0,1.9,484.0,1.9,Education and Health Services,48323.0
411,160,Medina County,Fourth Quarter,67.0,648.0,-7.3,514.0,6.4,Education and Health Services,48325.0
412,161,Menard County,Fourth Quarter,2.0,,,,,Education and Health Services,48327.0
413,162,Midland County,Fourth Quarter,450.0,6988.0,-2.7,909.0,2.1,Education and Health Services,48329.0
414,163,Milam County,Fourth Quarter,36.0,763.0,-20.4,814.0,-6.5,Education and Health Services,48331.0
415,164,Mills County,Fourth Quarter,13.0,127.0,0.0,531.0,-1.1,Education and Health Services,48333.0
416,165,Mitchell County,Fourth Quarter,14.0,89.0,36.9,998.0,58.7,Education and Health Services,48335.0
417,166,Montague County,Fourth Quarter,42.0,453.0,7.9,582.0,7.2,Education and Health Services,48337.0
418,167,Montgomery County,Fourth Quarter,1401.0,21318.0,8.9,1018.0,2.0,Education and Health Services,48339.0
419,168,Moore County,Fourth Quarter,36.0,281.0,-6.0,804.0,16.5,Education and Health Services,48341.0
420,169,Morris County,Fourth Quarter,28.0,327.0,4.8,343.0,-6.5,Education and Health Services,48343.0
421,170,Motley County,Fourth Quarter,4.0,40.0,5.3,532.0,2.7,Education and Health Services,48345.0
422,171,Nacogdoches County,Fourth Quarter,205.0,2799.0,0.5,828.0,12.7,Education and Health Services,48347.0
423,172,Navarro County,Fourth Quarter,110.0,2252.0,-4.2,708.0,4.9,Education and Health Services,48349.0
424,173,Newton County,Fourth Quarter,11.0,148.0,-14.9,493.0,10.0,Education and Health Services,48351.0
425,174,Nolan County,Fourth Quarter,28.0,306.0,-6.1,559.0,1.5,Education and Health Services,48353.0
426,175,Nueces County,Fourth Quarter,1188.0,29077.0,-0.1,853.0,2.0,Education and Health Services,48355.0
427,176,Ochiltree County,Fourth Quarter,21.0,147.0,-3.9,472.0,-16.6,Education and Health Services,48357.0
428,177,Oldham County,Fourth Quarter,2.0,,,,,Education and Health Services,48359.0
429,178,Orange County,Fourth Quarter,136.0,1388.0,-11.9,609.0,-3.9,Education and Health Services,48361.0
430,179,Palo Pinto County,Fourth Quarter,61.0,505.0,-5.6,526.0,1.5,Education and Health Services,48363.0
431,180,Panola County,Fourth Quarter,52.0,727.0,-18.3,572.0,11.3,Education and Health Services,48365.0
432,181,Parker County,Fourth Quarter,269.0,3744.0,4.0,818.0,2.1,Education and Health Services,48367.0
433,182,Parmer County,Fourth Quarter,11.0,152.0,-5.6,785.0,2.7,Education and Health Services,48369.0
434,183,Pecos County,Fourth Quarter,16.0,189.0,5.0,766.0,5.4,Education and Health Services,48371.0
435,184,Polk County,Fourth Quarter,71.0,1235.0,-5.6,749.0,9.5,Education and Health Services,48373.0
436,185,Potter County,Fourth Quarter,541.0,12593.0,-1.3,1011.0,1.0,Education and Health Services,48375.0
437,186,Presidio County,Fourth Quarter,9.0,99.0,-15.4,426.0,-17.1,Education and Health Services,48377.0
438,187,Rains County,Fourth Quarter,26.0,162.0,-5.3,418.0,3.2,Education and Health Services,48379.0
439,188,Randall County,Fourth Quarter,275.0,3442.0,2.7,804.0,5.0,Education and Health Services,48381.0
440,189,Reagan County,Fourth Quarter,3.0,7.0,,131.0,,Education and Health Services,48383.0
441,190,Real County,Fourth Quarter,8.0,121.0,-1.6,568.0,6.0,Education and Health Services,48385.0
442,191,Red River County,Fourth Quarter,23.0,573.0,7.7,369.0,-2.9,Education and Health Services,48387.0
443,192,Reeves County,Fourth Quarter,8.0,173.0,-6.5,346.0,13.8,Education and Health Services,48389.0
444,193,Refugio County,Fourth Quarter,9.0,100.0,-12.3,576.0,7.1,Education and Health Services,48391.0
445,194,Roberts County,Fourth Quarter,1.0,,,,,Education and Health Services,48393.0
446,195,Robertson County,Fourth Quarter,19.0,276.0,-19.3,544.0,6.7,Education and Health Services,48395.0
447,196,Rockwall County,Fourth Quarter,372.0,5304.0,7.9,888.0,3.3,Education and Health Services,48397.0
448,197,Runnels County,Fourth Quarter,23.0,270.0,-1.5,657.0,-7.5,Education and Health Services,48399.0
449,198,Rusk County,Fourth Quarter,93.0,1584.0,0.4,578.0,-0.9,Education and Health Services,48401.0
450,199,Sabine County,Fourth Quarter,19.0,558.0,1.5,430.0,5.1,Education and Health Services,48403.0
451,200,San Augustine County,Fourth Quarter,17.0,416.0,-1.9,557.0,-2.5,Education and Health Services,48405.0
452,201,San Jacinto County,Fourth Quarter,17.0,155.0,,566.0,,Education and Health Services,48407.0
453,202,San Patricio County,Fourth Quarter,104.0,1043.0,-21.0,787.0,9.9,Education and Health Services,48409.0
454,203,San Saba County,Fourth Quarter,7.0,80.0,-23.8,583.0,-1.0,Education and Health Services,48411.0
455,204,Schleicher County,Fourth Quarter,3.0,,,,,Education and Health Services,48413.0
456,205,Scurry County,Fourth Quarter,22.0,285.0,-0.3,454.0,1.1,Education and Health Services,48415.0
457,206,Shackelford County,Fourth Quarter,8.0,69.0,9.5,718.0,6.4,Education and Health Services,48417.0
458,207,Shelby County,Fourth Quarter,43.0,606.0,-3.5,576.0,2.3,Education and Health Services,48419.0
459,208,Sherman County,Fourth Quarter,3.0,,,,,Education and Health Services,48421.0
460,209,Smith County,Fourth Quarter,946.0,24415.0,3.8,1028.0,1.6,Education and Health Services,48423.0
461,210,Somervell County,Fourth Quarter,20.0,474.0,0.4,676.0,4.5,Education and Health Services,48425.0
462,211,Starr County,Fourth Quarter,102.0,5247.0,-0.7,299.0,1.0,Education and Health Services,48427.0
463,212,Stephens County,Fourth Quarter,19.0,195.0,-24.1,734.0,-18.8,Education and Health Services,48429.0
464,213,Sterling County,Fourth Quarter,1.0,,,,,Education and Health Services,48431.0
465,214,Stonewall County,Fourth Quarter,4.0,5.0,0.0,208.0,-4.1,Education and Health Services,48433.0
466,215,Sutton County,Fourth Quarter,7.0,45.0,0.0,703.0,52.8,Education and Health Services,48435.0
467,216,Swisher County,Fourth Quarter,9.0,75.0,-11.8,800.0,11.0,Education and Health Services,48437.0
468,217,Tarrant County,Fourth Quarter,6272.0,118022.0,4.3,1093.0,2.2,Education and Health Services,48439.0
469,218,Taylor County,Fourth Quarter,483.0,12744.0,3.1,973.0,3.6,Education and Health Services,48441.0
470,219,Terrell County,Fourth Quarter,3.0,,,,,Education and Health Services,48443.0
471,220,Terry County,Fourth Quarter,16.0,217.0,-13.9,624.0,9.5,Education and Health Services,48445.0
472,221,Throckmorton County,Fourth Quarter,4.0,,,,,Education and Health Services,48447.0
473,222,Titus County,Fourth Quarter,191.0,1622.0,10.9,568.0,-3.1,Education and Health Services,48449.0
474,223,Tom Green County,Fourth Quarter,249.0,8134.0,-0.6,1003.0,4.3,Education and Health Services,48451.0
475,224,Travis County,Fourth Quarter,5061.0,84989.0,3.6,1071.0,-0.3,Education and Health Services,48453.0
476,225,Trinity County,Fourth Quarter,21.0,,,,,Education and Health Services,48455.0
477,226,Tyler County,Fourth Quarter,28.0,361.0,-0.3,582.0,-2.5,Education and Health Services,48457.0
478,227,Upshur County,Fourth Quarter,67.0,863.0,4.7,472.0,-3.5,Education and Health Services,48459.0
479,228,Upton County,Fourth Quarter,5.0,28.0,-12.5,277.0,14.0,Education and Health Services,48461.0
480,229,Uvalde County,Fourth Quarter,79.0,1294.0,3.1,512.0,5.1,Education and Health Services,48463.0
481,230,Val Verde County,Fourth Quarter,82.0,3011.0,-2.9,538.0,-1.1,Education and Health Services,48465.0
482,231,Van Zandt County,Fourth Quarter,116.0,1225.0,14.6,576.0,1.9,Education and Health Services,48467.0
483,232,Victoria County,Fourth Quarter,318.0,5721.0,-10.1,952.0,4.3,Education and Health Services,48469.0
484,233,Walker County,Fourth Quarter,104.0,2252.0,-2.2,811.0,-2.9,Education and Health Services,48471.0
485,234,Waller County,Fourth Quarter,59.0,1221.0,-1.3,427.0,0.0,Education and Health Services,48473.0
486,236,Washington County,Fourth Quarter,92.0,1807.0,-7.4,633.0,10.5,Education and Health Services,48477.0
487,237,Webb County,Fourth Quarter,562.0,16166.0,-0.5,560.0,-0.2,Education and Health Services,48479.0
488,238,Wharton County,Fourth Quarter,65.0,1754.0,3.7,622.0,1.6,Education and Health Services,48481.0
489,239,Wheeler County,Fourth Quarter,8.0,90.0,-35.7,330.0,-18.5,Education and Health Services,48483.0
490,240,Wichita County,Fourth Quarter,406.0,10052.0,7.0,759.0,-4.8,Education and Health Services,48485.0
491,241,Wilbarger County,Fourth Quarter,30.0,334.0,26.5,546.0,-7.9,Education and Health Services,48487.0
492,242,Willacy County,Fourth Quarter,26.0,392.0,8.0,785.0,0.4,Education and Health Services,48489.0
493,243,Williamson County,Fourth Quarter,1496.0,20425.0,5.9,898.0,3.8,Education and Health Services,48491.0
